,no,place_id_left,place_id_right,study_id,left,right,voter_uniqueid,choice,study_question,place_name_right,place_name_left,day,time,lat_right,long_right,lat_left,long_left
63803,63804,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d69e4fdc9f035870048ad,513d78a2fdc9f03587006220,4b6d94e0046d49dfa2076a1f51d7d6ea,right,safer,New York,Boston,2018-02-02,08:44:57,40.614639,-73.953237,42.381688,-71.05553600000002
63911,63912,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d68bffdc9f035870044aa,513d67c6fdc9f0358700416d,619e1a64f16e46bd98a1ac9e295feaa5,right,safer,Boston,Boston,2014-10-27,22:12:33,42.307177,-71.09265099999999,42.30024,-71.07470799999999
63949,63950,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d69e6fdc9f035870048b8,513d7b17fdc9f03587006a4a,3db5cc35e0a546ed9240459512f4c65c,right,safer,New York,Boston,2014-11-27,19:53:39,40.898853,-73.82469700000001,42.363928,-71.120901
64235,64236,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6856fdc9f0358700432f,513d78ebfdc9f03587006322,39809ea3145c46779520b3af03bb00e8,equal,safer,New York,Boston,2013-07-26,12:46:15,40.657699,-74.00248399999998,42.351531,-71.14387499999998
64270,64271,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d6a87fdc9f03587004ab3,513d6beffdc9f03587004e42,f506f0f41f8349b0936030e97f1cb306,left,safer,Boston,Boston,2014-10-15,05:07:31,42.396196,-70.99386300000003,42.42261,-71.03250200000002
64329,64330,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d69c1fdc9f0358700483b,513d9acffdc9f035870077ef,0b784a425060407797518a251cd17395,left,safer,New York,Boston,2017-01-16,20:07:53,40.672691,-74.00491399999999,42.327,-71.13915299999996
64587,64588,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6a48fdc9f03587004a02,513d7efefdc9f03587007508,e8c800609e42404b9f5ea17fbe7ae3fb,left,safer,New York,Boston,2014-10-19,06:56:09,40.654077,-74.00781,42.420037,-71.00335799999999
64613,64614,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d68d8fdc9f035870044f9,513d9d37fdc9f03587007fc9,92b33dfcb299444e8554b1906b839588,left,safer,New York,Boston,2016-11-21,09:58:45,40.672054,-73.84108700000002,42.368131,-71.17763200000002
64683,64684,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6c78fdc9f03587004f96,513d9b2dfdc9f03587007919,a2d6dbf3725a4a6ea1451715406ada0b,left,safer,New York,Boston,2014-09-26,07:41:18,40.726088,-73.90926400000001,42.326949,-71.09619099999998
64718,64719,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d68c6fdc9f035870044c3,513d6bcdfdc9f03587004de6,e93fec36173545efa359b961898f8be7,right,safer,Boston,Boston,2013-07-29,08:32:31,42.366006,-71.02283899999998,42.309369,-71.05972300000002
64787,64788,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d67e3fdc9f035870041b6,513d678afdc9f035870040d7,880cd37c64cc4eaea0eac7229c648717,right,safer,Boston,Boston,2013-08-22,16:56:16,42.327557,-71.15840100000003,42.320546,-71.10226999999998
64790,64791,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6c3efdc9f03587004f0a,513d7825fdc9f0358700607a,1aadd7541dff4866b0d0b41043480073,right,safer,New York,Boston,2014-11-18,23:40:54,40.618188,-73.977172,42.389869,-71.138442
64847,64848,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6812fdc9f03587004242,513d9c4afdc9f03587007cb8,0940b4fd52054ac694d6e9a1db9a85bb,right,safer,New York,Boston,2014-10-15,19:20:06,40.809138,-73.95873599999999,42.282315,-71.06425899999999
64895,64896,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d68f2fdc9f0358700455b,513d9bccfdc9f03587007b12,99c43c94b26d476fa0aa8a59260bcbb6,right,safer,New York,Boston,2014-11-29,21:33:02,40.658807,-73.989147,42.367201,-71.14853399999998
64910,64911,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6ae8fdc9f03587004bb3,513d78e0fdc9f035870062ff,7794c6eb963c43a8bd397ece706db67c,left,safer,New York,Boston,2013-07-31,10:08:59,40.810269,-73.90160900000001,42.367826,-71.02795800000001
64933,64934,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6be4fdc9f03587004e23,513d9d71fdc9f0358700808a,a43152623349481e85b0d2f34d9fa680,right,safer,New York,Boston,2014-10-27,16:30:43,40.679379,-73.99309599999998,42.29197,-71.10300799999999
65003,65004,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6bc8fdc9f03587004dda,513d9abffdc9f035870077b7,02d513923e214891b44748b8ee93c8f8,left,safer,New York,Boston,2016-10-29,18:47:51,40.694406,-73.79635000000002,42.293249,-71.07434899999998
65026,65027,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d6c11fdc9f03587004e92,513d69cffdc9f0358700486f,ee121d4a51a94857a2fbf2863bdb7cb9,right,safer,Boston,Boston,2014-10-29,22:06:25,42.399495,-70.993964,42.374957,-71.184324
65043,65044,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d67f6fdc9f035870041e9,513d682afdc9f03587004298,8951bbd857864f2694ab2b9881b82778,equal,safer,Boston,Boston,2014-08-01,11:15:17,42.343141,-71.09945500000003,42.374671,-71.088277
65136,65137,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6ae1fdc9f03587004ba2,513d9c96fdc9f03587007dbb,a938bef6167d47a080811903374c324a,right,safer,New York,Boston,2014-10-28,15:51:53,40.82841,-73.902781,42.388705,-71.089359
65174,65175,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d67fffdc9f03587004204,513d9d14fdc9f03587007f5c,bf90be1356b94a3e9fa5273dd10f3bf2,right,safer,New York,Boston,2015-09-11,12:41:04,40.826851,-73.907601,42.412746,-71.13105999999999
65480,65481,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6bb3fdc9f03587004dab,513d7c3dfdc9f03587006e21,07d21078c12b47ab9b7c42a58c30c4b9,left,safer,New York,Boston,2015-03-18,15:51:27,40.843537,-73.88725399999998,42.357183,-71.13468799999998
65566,65567,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d6b42fdc9f03587004c98,513d6872fdc9f0358700438e,de21681c0bb745e0a67ce831afc8ba1b,left,safer,Boston,Boston,2016-10-30,14:17:24,42.395037,-71.05321400000003,42.389263,-71.08542799999998
65600,65601,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6c2cfdc9f03587004eda,513d7d0dfdc9f035870070c1,c16cb6c2383247e38e2ac65886550822,right,safer,New York,Boston,2014-08-30,09:22:37,40.721724,-73.935069,42.316973,-71.10402199999999
65614,65615,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b7afdc9f03587004d1d,513d7cb5fdc9f03587006fa4,d80755a917eb496087b289dfebf70c23,left,safer,New York,Boston,2014-12-01,17:33:49,40.818996,-73.85952900000001,42.299567,-71.10318699999999
65621,65622,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d6896fdc9f0358700440e,513d6a74fdc9f03587004a84,274297ddd5064dc6a4146d29302ad082,right,safer,Boston,Boston,2014-10-25,00:41:30,42.402378,-71.14039000000002,42.358017,-71.168478
65739,65740,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d69aefdc9f035870047fd,513d67a7fdc9f03587004121,987534ee801d4a0790dee7818c1770e6,right,safer,Boston,Boston,2014-10-24,01:54:28,42.363707,-71.165436,42.312415,-71.07304599999998
65871,65872,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d699dfdc9f035870047bb,513d79abfdc9f03587006591,dd362229aa84448a96c37a1a4d3138e4,right,safer,New York,Boston,2015-01-31,10:28:21,40.785173,-73.92892599999999,42.370625,-70.98443199999997
65934,65935,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6c14fdc9f03587004e9a,513d7e1dfdc9f03587007331,0a4854d235ea4709bc48c5a9be571715,equal,safer,New York,Boston,2015-06-19,12:55:31,40.775921,-73.92877699999997,42.360537,-71.06037600000002
66025,66026,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d68ddfdc9f0358700450d,513d7e37fdc9f03587007368,f2e810bd2b5f4efb830575579a289e09,right,safer,New York,Boston,2014-10-17,07:24:33,40.605356,-74.03026799999998,42.361734,-71.06264499999997
66149,66150,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d689dfdc9f0358700442f,513d6b84fdc9f03587004d36,eb1740dd710b4fc6b849f3d2c302d92e,left,safer,Boston,Boston,2014-10-17,01:07:04,42.361996,-70.97509300000002,42.313667,-71.11404600000003
66156,66157,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d69fefdc9f03587004906,513d7a7bfdc9f0358700684a,8a70657063ff47c9b32a2f7eae2e3f8b,right,safer,New York,Boston,2014-10-21,01:23:14,40.68651,-73.885017,42.421222,-71.02834999999999
66158,66159,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6977fdc9f03587004739,513d7931fdc9f0358700640b,76ff8d16fadb422f93acc4c089f32640,left,safer,New York,Boston,2013-09-12,15:46:25,40.62612,-73.99559899999997,42.342916,-71.149587
66170,66171,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d67f7fdc9f035870041eb,513d69f3fdc9f035870048e2,a885f78379fd4b429382564bc7c799c0,left,safer,Boston,Boston,2015-02-16,13:45:38,42.313698,-71.03359999999998,42.426486,-71.073532
66188,66189,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d6bb1fdc9f03587004da8,513d69c2fdc9f0358700483f,9eab4de4b53e4537882e6129b9c1f409,right,safer,Boston,Boston,2013-07-25,19:03:54,42.391565,-71.09400599999998,42.389829,-70.996939
66214,66215,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b8bfdc9f03587004d46,513d9a94fdc9f0358700771c,403cf2e92694455d96fe608e8d81ca14,left,safer,New York,Boston,2015-01-09,09:52:39,40.810262,-73.89520600000003,42.377481,-71.03914900000001
66236,66237,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d67d2fdc9f0358700418a,513d6946fdc9f03587004687,fb7974dfb43d43b8ac088741489e7652,left,safer,Boston,Boston,2013-08-24,06:18:38,42.333077,-71.107909,42.393184,-71.12355400000001
66275,66276,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d68dafdc9f03587004506,513d9aaefdc9f03587007781,d55ecdb0e96b4144b8e0f0696dd2489c,right,safer,New York,Boston,2014-10-21,13:14:31,40.857289,-73.86616700000002,42.393968,-70.98940099999999
66313,66314,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d682afdc9f03587004298,513d9f2afdc9f0358700865f,79248bc8525a454bb8d8b3a08c78c0f9,left,safer,New York,Boston,2013-08-15,13:42:00,40.591086,-73.98223300000001,42.343141,-71.09945500000003
66323,66324,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6950fdc9f035870046a6,513d780efdc9f03587006034,0d4050a338334cc385e254e68462f81b,left,safer,New York,Boston,2018-02-03,01:18:55,40.856106,-73.88710400000002,42.321993,-71.09680000000003
66324,66325,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d69bbfdc9f0358700482b,513d67b2fdc9f0358700413e,b72b4778028848998610eb5bfb2a0bc8,right,safer,Boston,Boston,2014-12-09,05:26:33,42.373282,-71.123899,42.275464,-71.094153
66329,66330,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d6b90fdc9f03587004d55,513d6876fdc9f0358700439d,2c993e1ba23c427aa09cd35f08e5d055,right,safer,Boston,Boston,2014-12-08,21:19:39,42.28862,-71.05791499999998,42.40173,-71.15476000000001
66384,66385,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d67f0fdc9f035870041d9,513d68fffdc9f03587004589,adc7d5f72a2c4587b79fcb0acef93392,left,safer,Boston,Boston,2018-02-01,17:33:01,42.365339,-71.11813899999999,42.317132,-71.05679299999997
66467,66468,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6880fdc9f035870043c6,513d7d38fdc9f0358700714c,9517c73cb4934b4aad828ee02c986aaa,equal,safer,New York,Boston,2014-12-09,14:05:08,40.73253,-73.96021100000002,42.349959,-71.15700700000002
66604,66605,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6c16fdc9f03587004ea0,513d78c8fdc9f035870062a3,fa850e1f6bbf416f8d597cf71f82d7f2,left,safer,New York,Boston,2014-06-27,19:06:08,40.713363,-73.96233699999999,42.299853,-71.048769
66730,66731,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b5bfdc9f03587004cd3,513d9ce3fdc9f03587007ec0,3186473c9f0b4f1bae22b060aa540303,right,safer,New York,Boston,2014-10-25,00:22:57,40.893824,-73.85713499999997,42.418596,-71.07763699999998
66801,66802,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d678dfdc9f035870040e1,513d7b96fdc9f03587006bf7,cfa276c72f1645468e3ff6362a70f7c7,left,safer,New York,Boston,2014-11-28,18:21:49,40.653198,-73.86285599999997,42.415254,-71.06812500000001
66853,66854,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6a23fdc9f03587004983,513d78a6fdc9f0358700622f,c24d0cc6f9a846a282af3ec2825ad700,left,safer,New York,Boston,2015-08-29,20:51:12,40.635542,-74.00950599999999,42.386596,-71.13496299999997
66864,66865,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b3efdc9f03587004c8f,513d7e61fdc9f035870073c1,e4216c624c894dfd85e29768e495293b,left,safer,New York,Boston,2013-08-27,17:18:29,40.684788,-73.81595099999998,42.395624,-71.10421500000001
66881,66882,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6a6afdc9f03587004a6a,513d9cc5fdc9f03587007e59,39809ea3145c46779520b3af03bb00e8,left,safer,New York,Boston,2013-07-26,12:46:59,40.810371,-73.83522099999999,42.399302,-71.12695100000002
67007,67008,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d688afdc9f035870043ea,513d6957fdc9f035870046c2,45f70de7c65c4e28ae410f1fafe71741,equal,safer,Boston,Boston,2014-10-15,02:03:36,42.380734,-71.09203000000002,42.389861,-71.13405599999999
67062,67063,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d692cfdc9f0358700462f,513d7b48fdc9f03587006aef,c8904ce3bdc4499cb5b45c160d77c935,left,safer,New York,Boston,2013-07-29,12:27:09,40.871128,-73.907149,42.38904,-71.14545099999998
67072,67073,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6c4bfdc9f03587004f29,513d9b17fdc9f035870078d3,3c115093dab34ff695eb469089776482,right,safer,New York,Boston,2015-09-10,05:37:50,40.833043,-73.853794,42.317462,-71.11675200000002
67156,67157,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6a71fdc9f03587004a7d,513d9b45fdc9f03587007970,4a2c72001efd4dae94c60949a544207f,right,safer,New York,Boston,2013-12-24,15:39:15,40.918164,-73.87827800000002,42.319822,-71.04780199999999
67183,67184,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6849fdc9f03587004302,513d9e71fdc9f035870083eb,73bcac9b10a04780bb51eef13e22b420,left,safer,New York,Boston,2013-09-12,09:45:19,40.746167,-73.89770799999997,42.349609,-71.04064599999998
67211,67212,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6ba4fdc9f03587004d88,513d9b6ffdc9f035870079eb,267c83e2d1fc4a508b5dd3a9aa92df40,equal,safer,New York,Boston,2018-11-23,00:15:58,40.659014,-73.79530699999998,42.412224,-71.02060899999998
67228,67229,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d67a9fdc9f03587004128,513d7cf7fdc9f0358700707c,73b807b83f0b42f99b8841edccb1cc49,right,safer,New York,Boston,2013-07-31,13:45:19,40.912609,-73.82070299999998,42.276086,-71.06117999999998
67364,67365,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b43fdc9f03587004c99,513d78e0fdc9f035870062ff,f2f95c33540e4e0e8344bc076db7aa82,left,safer,New York,Boston,2014-10-16,13:34:53,40.810269,-73.90160900000001,42.311809,-71.11765500000001
67457,67458,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d684dfdc9f03587004311,513d6adffdc9f03587004b9a,3905f75ef6bd46d08ac2dffe5af17a16,left,safer,Boston,Boston,2015-02-03,17:09:58,42.421379,-71.05240600000002,42.324326,-71.116847
67537,67538,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b5cfdc9f03587004cd7,513d9c54fdc9f03587007cd3,8d82b0a77b5a4ceaa918d24ef251ad20,right,safer,New York,Boston,2013-08-22,03:16:30,40.662799,-73.97833400000002,42.380387,-70.99178599999999
67708,67709,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6835fdc9f035870042bd,513d7a51fdc9f035870067b8,2dc2db89752841c68d749a1e61fb19e1,left,safer,New York,Boston,2016-11-15,17:27:20,40.686111,-73.808898,42.340719,-71.15678200000002
67940,67941,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b3efdc9f03587004c8f,513d7db9fdc9f0358700725e,7a37ff8349c341208c6429a219bf355a,left,safer,New York,Boston,2016-05-20,16:43:17,40.785883,-73.849175,42.395624,-71.10421500000001
68069,68070,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d69f8fdc9f035870048f1,513d9f04fdc9f035870085dd,8bc4b84833e84c559681436393e994cb,right,safer,New York,Boston,2014-10-26,22:04:22,40.913166,-73.84715599999998,42.335074,-71.107599
68084,68085,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6923fdc9f03587004613,513d7b3bfdc9f03587006ac0,064262a44501437eb4cb3874893969f6,right,safer,New York,Boston,2015-12-03,05:28:10,40.645311,-73.90783899999997,42.34435,-71.060946
68097,68098,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6bc3fdc9f03587004dcc,513d7b7dfdc9f03587006ba7,1fd134ecac184954b1e551ff932ff4ef,left,safer,New York,Boston,2014-10-28,07:13:02,40.649587,-73.88818900000001,42.308804,-71.121307
68113,68114,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b8cfdc9f03587004d4b,513d7cc5fdc9f03587006fd7,75a05dbfd1514369ba7317e62b270e54,right,safer,New York,Boston,2013-07-30,20:11:17,40.700702,-73.83804600000002,42.420705,-71.00525700000003
68262,68263,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6899fdc9f0358700441d,513d9b82fdc9f03587007a2c,ee5fd84063964263bc1f26614dfd1061,left,safer,New York,Boston,2016-06-10,11:27:49,40.620006,-74.00379499999997,42.369334,-70.986087
68264,68265,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d67f4fdc9f035870041e3,513d9c91fdc9f03587007da9,0481687420d9484d94f2520b46464b28,right,safer,New York,Boston,2014-10-26,18:24:28,40.658508,-73.83104100000003,42.355894,-71.11383699999999
68270,68271,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d68eafdc9f0358700453c,513d67dffdc9f035870041ab,a66624aad6c24a679119998aec4f9c54,equal,safer,Boston,Boston,2014-10-25,14:23:47,42.360268,-71.12095999999997,42.299364,-71.061849
68286,68287,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d694bfdc9f03587004696,513d9deefdc9f0358700823c,ff4db7cfa04847c7a92d3bd4ef1d3c30,left,safer,New York,Boston,2014-11-04,14:10:54,40.647421,-73.87701500000003,42.404003,-71.05662999999998
68350,68351,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d684bfdc9f0358700430d,513d7b6bfdc9f03587006b6a,c6eefa56a8ec4ca09671d1bb952284a3,left,safer,New York,Boston,2014-09-08,12:36:37,40.849795,-73.92970400000002,42.3245,-71.05959899999999
68534,68535,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b50fdc9f03587004cb9,513d79fffdc9f035870066a3,b259c0d2748f4566b5e06ee615fee1d7,right,safer,New York,Boston,2014-11-27,08:42:42,40.619195,-73.93176,42.383203,-71.11614099999997
68617,68618,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d67d6fdc9f03587004196,513d7ad2fdc9f0358700696e,3ac39a1a75224fa4982a0add155d5b25,equal,safer,New York,Boston,2014-10-16,11:56:18,40.693892,-73.81704200000001,42.389996,-71.149902
68626,68627,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6c6cfdc9f03587004f7a,513d9aaafdc9f0358700776e,c47763e689784d429926df59000441f0,left,safer,New York,Boston,2015-09-10,08:01:55,40.670127,-73.995251,42.320058,-71.05404599999997
68741,68742,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d683ffdc9f035870042e1,513d69ccfdc9f03587004865,41b424e7c6e04b95b8bdace6fce396fe,equal,safer,Boston,Boston,2014-08-01,18:00:35,42.354439,-71.10148200000003,42.385289,-71.12984499999999
68751,68752,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d69c8fdc9f03587004855,513d9f59fdc9f035870086fb,1aa933f7339d48cdb0d3489342121079,left,safer,New York,Boston,2014-10-15,00:30:33,40.812139,-73.88336800000002,42.389046,-71.101992
68965,68966,50e5f168d7c3df413b000279,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d69fcfdc9f035870048fe,513d6a0ffdc9f0358700493e,22977377701d431a9d15cf77e4987dbb,right,safer,Boston,Boston,2014-11-02,19:15:17,42.287851,-71.093973,42.403638,-71.046266
69142,69143,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b41fdc9f03587004c96,513d9e8afdc9f0358700843e,03a8de910eec4c4fb9653a3f2bde312f,left,safer,New York,Boston,2015-04-15,16:25:57,40.699974,-73.885784,42.383693,-71.12887799999999
69155,69156,50e5f168d7c3df413b000279,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d6b0dfdc9f03587004c18,513d7a98fdc9f035870068b4,48ba9fbaac564cfe9d4c3f53f5f83d6f,equal,safer,New York,Boston,2015-09-09,20:21:42,40.712132,-73.99254100000002,42.381599,-71.10083600000002
